Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
1/30/2017,LT,EQ,1439.9,1443,1467,1438,1439,1442.8,1449.68,1734390,2.51432E+14,53044,556357,0.3208
1/31/2017,LT,EQ,1442.8,1440,1455,1427,1440,1446.25,1441.33,1262769,1.82006E+14,65336,627333,0.4968
2/1/2017,LT,EQ,1446.25,1447.95,1494.85,1446.3,1490.85,1490.25,1475.46,2385089,3.5191E+14,91364,1236230,0.5183
2/2/2017,LT,EQ,1490.25,1491.6,1494,1470.3,1473.8,1476.5,1479.37,1505276,2.22686E+14,69523,964088,0.6405
2/3/2017,LT,EQ,1476.5,1476.5,1488,1457,1481,1480.7,1469.77,1100306,1.61719E+14,28844,604350,0.5493
2/6/2017,LT,EQ,1480.7,1485,1500,1479.4,1484,1483.8,1490.07,1017810,1.5166E+14,54882,561869,0.552
2/7/2017,LT,EQ,1483.8,1480.2,1504.8,1472.15,1501.6,1500.3,1491.24,1666364,2.48495E+14,38923,917955,0.5509
2/8/2017,LT,EQ,1500.3,1504.8,1511,1489.25,1504.3,1506.85,1501.96,1126528,1.692E+14,39515,531459,0.4718
2/9/2017,LT,EQ,1506.85,1508,1510.85,1476.4,1488.35,1490.7,1491.42,1019504,1.52051E+14,33024,403355,0.3956
2/10/2017,LT,EQ,1490.7,1495.25,1508.15,1492.25,1499.7,1501.95,1501.53,867324,1.30232E+14,32735,490570,0.5656
2/13/2017,LT,EQ,1501.95,1505.55,1509,1481.55,1503,1500.15,1494.86,620031,9.26857E+13,21076,198739,0.3205
2/14/2017,LT,EQ,1500.15,1505,1506.95,1486,1492.8,1492.6,1492.37,617697,9.2183E+13,25588,318996,0.5164
2/15/2017,LT,EQ,1492.6,1492.7,1505.7,1476.15,1480,1480,1488.2,1301646,1.93712E+14,65941,815906,0.6268
2/16/2017,LT,EQ,1480,1483.9,1485,1461.05,1465,1470.25,1469.94,1381298,2.03043E+14,61860,990899,0.7174
2/17/2017,LT,EQ,1470.25,1471.05,1485,1465,1478,1478,1477.1,685794,1.01298E+14,22392,306051,0.4463
2/20/2017,LT,EQ,1478,1482.85,1492,1475.05,1478.85,1482.65,1482.15,736914,1.09222E+14,29856,339548,0.4608
2/21/2017,LT,EQ,1482.65,1476,1490.1,1476,1483.8,1483.3,1483.64,647077,9.60027E+13,27922,384025,0.5935
2/22/2017,LT,EQ,1483.3,1483,1488.75,1472.8,1475,1476.95,1479.56,860878,1.27372E+14,53581,509733,0.5921
2/23/2017,LT,EQ,1476.95,1480,1506,1468.2,1486,1486.6,1488.56,1450265,2.15881E+14,48623,829171,0.5717
2/27/2017,LT,EQ,1486.6,1494.7,1500,1460.1,1468.35,1465.85,1474.12,1035933,1.52709E+14,36877,473068,0.4567
2/28/2017,LT,EQ,1465.85,1472,1487.95,1466.15,1469,1469.2,1473.8,1182372,1.74258E+14,67910,613177,0.5186
3/1/2017,LT,EQ,1469.2,1472,1484.85,1471.15,1474,1476.15,1478.14,812941,1.20164E+14,40955,479636,0.59
3/2/2017,LT,EQ,1476.15,1482.05,1495.35,1470,1474.9,1473.95,1484.09,1280144,1.89984E+14,66492,731344,0.5713
3/3/2017,LT,EQ,1473.95,1471.35,1478.35,1460,1471,1470.35,1467.89,803346,1.17922E+14,36952,430532,0.5359
3/6/2017,LT,EQ,1470.35,1468,1489,1468,1484,1485.6,1481.24,547991,8.11708E+13,32453,252577,0.4609
3/7/2017,LT,EQ,1485.6,1484,1491.55,1479.45,1483.8,1486.4,1485.44,661044,9.81939E+13,37071,392367,0.5936
3/8/2017,LT,EQ,1486.4,1484.4,1494.5,1468.85,1480,1476.3,1479.26,949575,1.40467E+14,28968,511691,0.5389
3/9/2017,LT,EQ,1476.3,1472.9,1482.8,1465,1478.25,1476.9,1472.9,740700,1.09098E+14,38610,407174,0.5497
3/10/2017,LT,EQ,1476.9,1480.9,1497.5,1480.05,1493,1491.6,1489.08,1224176,1.8229E+14,60169,764580,0.6246
3/14/2017,LT,EQ,1491.6,1517,1568.7,1517,1551.95,1558.1,1551.42,4816540,7.4725E+14,155428,2898389,0.6018
3/15/2017,LT,EQ,1558.1,1557,1560,1540.2,1549,1548.9,1547.72,1605911,2.48551E+14,73923,1009806,0.6288
3/16/2017,LT,EQ,1548.9,1559,1575,1558,1568.5,1571.05,1568.22,1597431,2.50512E+14,74150,961048,0.6016
3/17/2017,LT,EQ,1571.05,1571.05,1572.9,1544.15,1550.5,1552.55,1552.96,1285322,1.99605E+14,65874,815812,0.6347
3/20/2017,LT,EQ,1552.55,1554,1555.4,1535.25,1537.6,1537.65,1540.18,961405,1.48074E+14,35396,633148,0.6586
3/21/2017,LT,EQ,1537.65,1550,1564.6,1543,1549.5,1549.05,1550.71,1610142,2.49686E+14,92822,1067286,0.6629
3/22/2017,LT,EQ,1549.05,1537.85,1551.75,1525.4,1529,1529.85,1537.93,2247601,3.45665E+14,58859,1730456,0.7699
3/23/2017,LT,EQ,1529.85,1537,1558.4,1519.05,1539.75,1543.9,1546.87,1674514,2.59025E+14,58749,933224,0.5573
3/24/2017,LT,EQ,1543.9,1548,1558,1541.5,1553,1551.2,1549.38,898437,1.39202E+14,28998,553003,0.6155
3/27/2017,LT,EQ,1551.2,1549.9,1555,1538,1542.95,1543.9,1547.81,1055700,1.63402E+14,36104,660432,0.6256
3/28/2017,LT,EQ,1543.9,1548,1557.8,1541.1,1545.7,1544.25,1552.07,1752639,2.72021E+14,31701,1434651,0.8186
3/29/2017,LT,EQ,1544.25,1554,1567.6,1550,1558.95,1556.55,1559.29,1520238,2.3705E+14,72084,999859,0.6577
3/30/2017,LT,EQ,1556.55,1563,1570,1552.25,1556,1557.45,1562.52,1525551,2.38371E+14,64413,1074178,0.7041
3/31/2017,LT,EQ,1557.45,1552.1,1593.65,1552.1,1571.2,1574.9,1578.04,2362067,3.72744E+14,80015,1590195,0.6732
4/3/2017,LT,EQ,1574.9,1581.9,1666,1576.6,1663.5,1661,1631.54,4384590,7.15364E+14,129656,2086947,0.476
4/5/2017,LT,EQ,1661,1661,1699.95,1647.85,1693,1696.45,1681.17,3453199,5.80543E+14,125237,1810955,0.5244
4/6/2017,LT,EQ,1696.45,1685,1702.35,1669,1684,1683.2,1681.93,1827211,3.07324E+14,81114,810156,0.4434
4/7/2017,LT,EQ,1683.2,1675,1719.95,1671.1,1682.8,1685.5,1703.79,2731093,4.65322E+14,68196,1054216,0.386
4/10/2017,LT,EQ,1685.5,1688,1709.1,1663,1676.95,1674.05,1679.52,1604287,2.69443E+14,59821,752494,0.4691
4/11/2017,LT,EQ,1674.05,1674.05,1709,1671,1705,1704.9,1695.43,1316084,2.23133E+14,51918,607831,0.4618
4/12/2017,LT,EQ,1704.9,1695,1711.5,1676.3,1699,1702.8,1697.36,1423376,2.41598E+14,53014,600962,0.4222
4/13/2017,LT,EQ,1702.8,1694.5,1694.5,1672.45,1677.8,1678.55,1679.87,1316989,2.21237E+14,52850,831060,0.631
4/17/2017,LT,EQ,1678.55,1680,1689.6,1670.9,1679,1681.35,1681.35,756840,1.27251E+14,35898,329408,0.4352
4/18/2017,LT,EQ,1681.35,1684,1698.95,1663.2,1669,1669.5,1680.94,1226326,2.06138E+14,38828,533198,0.4348
4/19/2017,LT,EQ,1669.5,1670,1675,1661.85,1671.15,1670.55,1669.15,772108,1.28877E+14,57277,454741,0.589
4/20/2017,LT,EQ,1670.55,1673.9,1686.6,1663.2,1679,1681.2,1676.53,696126,1.16708E+14,31366,335518,0.482
4/21/2017,LT,EQ,1681.2,1695,1701.7,1680,1686.7,1687.5,1689.65,1610621,2.72139E+14,58773,937879,0.5823
4/24/2017,LT,EQ,1687.5,1693,1736.4,1691,1734.7,1732.7,1724.57,2159020,3.72338E+14,88303,1070942,0.496
4/25/2017,LT,EQ,1732.7,1740,1750,1736,1744,1746.1,1745.12,1919863,3.3504E+14,74378,1309213,0.6819
4/26/2017,LT,EQ,1746.1,1746,1764,1740,1745,1751.3,1753,1923815,3.37245E+14,70947,1170054,0.6082
4/27/2017,LT,EQ,1751.3,1747.85,1774,1744,1760,1766.75,1756.91,1417418,2.49028E+14,74503,796191,0.5617
4/28/2017,LT,EQ,1766.75,1763.05,1765.75,1740.2,1749,1749.8,1749.16,1091826,1.90978E+14,52420,616839,0.565
5/2/2017,LT,EQ,1749.8,1750.1,1767,1725,1737.95,1732.05,1740.52,1240761,2.15957E+14,78911,713188,0.5748
5/3/2017,LT,EQ,1732.05,1736,1745.25,1716,1720.5,1720.2,1724.05,864188,1.4899E+14,47002,498215,0.5765
5/4/2017,LT,EQ,1720.2,1724,1741.95,1722,1730,1731.65,1731.52,836891,1.44909E+14,54894,445030,0.5318
5/5/2017,LT,EQ,1731.65,1730,1731.1,1703.2,1722,1724.4,1714.21,1036761,1.77723E+14,64593,648090,0.6251
5/8/2017,LT,EQ,1724.4,1728,1738.8,1705.1,1708,1709.6,1718.11,830744,1.42731E+14,37821,377603,0.4545
5/9/2017,LT,EQ,1709.6,1712,1756.95,1705,1745,1744.65,1734.23,1224308,2.12324E+14,52140,485732,0.3967
5/10/2017,LT,EQ,1744.65,1754.7,1765,1731.1,1741.55,1739.25,1748.98,1340085,2.34378E+14,36603,618197,0.4613
5/11/2017,LT,EQ,1739.25,1750,1754.5,1719.6,1738.05,1736.85,1736.96,846964,1.47114E+14,58824,427680,0.505
5/12/2017,LT,EQ,1736.85,1737.45,1757,1726.6,1740.55,1740.6,1742.58,1202512,2.09548E+14,39153,386955,0.3218
5/15/2017,LT,EQ,1740.6,1748.6,1751.55,1736.5,1742,1742.4,1743.15,797134,1.38952E+14,52614,529359,0.6641
5/16/2017,LT,EQ,1742.4,1747,1748.25,1727.55,1740.6,1740.7,1736.62,1102926,1.91536E+14,48756,674148,0.6112
5/17/2017,LT,EQ,1740.7,1743.9,1764,1730.5,1754.3,1755.45,1749.36,1668586,2.91895E+14,77513,830692,0.4978
5/18/2017,LT,EQ,1755.45,1739.65,1750.1,1716.4,1722.1,1722.6,1725.53,1437220,2.47997E+14,47602,915874,0.6373
5/19/2017,LT,EQ,1722.6,1729,1734,1697.55,1720.05,1724.55,1718.73,1512094,2.59889E+14,59280,838396,0.5545
5/22/2017,LT,EQ,1724.55,1733,1759,1729,1753,1751.95,1749.85,1892816,3.31215E+14,81450,1222100,0.6457
5/23/2017,LT,EQ,1751.95,1755,1764.9,1727.4,1735.5,1740.75,1744.75,975870,1.70265E+14,54639,431247,0.4419
5/24/2017,LT,EQ,1740.75,1742.1,1756.9,1677.6,1689.45,1684.45,1721.17,1448713,2.49349E+14,50761,754200,0.5206
5/25/2017,LT,EQ,1684.45,1692,1775,1692,1765,1768.85,1753.44,3603181,6.31795E+14,95146,2346405,0.6512
5/26/2017,LT,EQ,1768.85,1770,1799,1753.85,1784.1,1787.6,1779.89,2044054,3.6382E+14,71833,995635,0.4871
5/29/2017,LT,EQ,1787.6,1783.9,1809.95,1766,1778.3,1782.4,1790.3,2022439,3.62077E+14,90245,792039,0.3916
5/30/2017,LT,EQ,1782.4,1816,1833.95,1754,1770,1767.55,1784.55,4366960,7.79304E+14,127796,1419839,0.3251
5/31/2017,LT,EQ,1767.55,1772.5,1785,1750.7,1756,1760.7,1769.22,2000488,3.5393E+14,92989,1194770,0.5972
6/1/2017,LT,EQ,1760.7,1760,1798,1748,1792.1,1792.8,1772.42,1932123,3.42453E+14,72013,957738,0.4957
6/2/2017,LT,EQ,1792.8,1800,1805,1778.1,1784.85,1784,1787.39,950214,1.6984E+14,45529,436632,0.4595
6/5/2017,LT,EQ,1784,1795,1809.4,1783.5,1804.35,1804.9,1802.25,1270946,2.29057E+14,62246,690909,0.5436
6/6/2017,LT,EQ,1804.9,1807.7,1808.05,1772.15,1773,1775.15,1783.32,954046,1.70137E+14,50045,494546,0.5184
6/7/2017,LT,EQ,1775.15,1774,1794.5,1773,1786.3,1788.6,1784.63,885027,1.57945E+14,53026,466130,0.5267
